architecture,y_true,entropy,correct
mobilenetv2,1,0.8203256,True
mobilenetv2,1,0.10760139,True
mobilenetv2,1,0.107380435,True
mobilenetv2,1,0.69906664,True
mobilenetv2,1,0.72063494,False
mobilenetv2,1,0.015892804,True
mobilenetv2,1,0.116995595,True
mobilenetv2,1,0.06945966,True
mobilenetv2,1,0.02690035,True
mobilenetv2,1,6.613443e-06,True
mobilenetv2,1,1.0778018,False
mobilenetv2,1,0.9479655,True
mobilenetv2,1,0.41679204,True
mobilenetv2,1,0.42989707,True
mobilenetv2,1,0.62992436,False
mobilenetv2,1,0.068912655,True
mobilenetv2,1,1.0347376,False
mobilenetv2,1,0.042156108,True
mobilenetv2,1,0.096962005,True
mobilenetv2,1,0.038736437,True
mobilenetv2,1,0.8543836,True
mobilenetv2,1,0.105135456,True
mobilenetv2,1,0.0109381825,True
mobilenetv2,1,0.8009537,False
mobilenetv2,1,0.5903585,True
mobilenetv2,1,1.2531675,False
mobilenetv2,1,0.42439693,True
mobilenetv2,1,0.1319446,True
mobilenetv2,1,0.061084956,False
mobilenetv2,1,0.6986766,True
mobilenetv2,1,0.03130989,True
mobilenetv2,1,0.037431218,True
mobilenetv2,1,0.011038343,True
mobilenetv2,1,0.028013194,True
mobilenetv2,1,0.47132522,True
mobilenetv2,1,0.009321292,True
mobilenetv2,2,1.5022016e-06,True
mobilenetv2,2,1.7351064e-07,True
mobilenetv2,2,5.4954762e-05,True
mobilenetv2,2,5.8057678e-05,True
mobilenetv2,2,4.375338e-06,True
mobilenetv2,2,1.4888941e-06,True
mobilenetv2,2,3.1236002e-07,True
mobilenetv2,2,1.6957129e-05,True
mobilenetv2,2,3.996617e-12,True
mobilenetv2,2,5.107919e-08,True
mobilenetv2,2,0.011051102,True
mobilenetv2,2,0.00018968753,True
mobilenetv2,2,3.061344e-06,True
mobilenetv2,2,0.009386265,True
mobilenetv2,2,0.0068252897,True
mobilenetv2,2,0.0039743814,True
mobilenetv2,2,9.9735836e-08,True
mobilenetv2,2,2.471564e-10,True
mobilenetv2,2,1.9155968e-07,True
mobilenetv2,2,0.00026182877,True
mobilenetv2,2,0.0024707268,True
mobilenetv2,2,6.8470554e-06,True
mobilenetv2,2,4.5802835e-06,True
mobilenetv2,2,2.158923e-09,True
mobilenetv2,2,1.7324088e-06,True
mobilenetv2,2,0.131372,True
mobilenetv2,2,0.00069492374,True
mobilenetv2,2,7.065751e-05,True
mobilenetv2,2,0.009074219,True
mobilenetv2,2,0.03448678,True
mobilenetv2,2,0.00024923505,True
mobilenetv2,2,8.029209e-06,True
mobilenetv2,2,4.693906e-05,True
mobilenetv2,2,4.7659454e-10,True
mobilenetv2,2,0.00013629417,True
mobilenetv2,2,4.8779148e-05,True
mobilenetv2,2,6.664407e-09,True
mobilenetv2,2,1.0139894e-06,True
mobilenetv2,2,0.060266357,True
mobilenetv2,2,0.0014230127,True
mobilenetv2,2,0.0009500955,True
mobilenetv2,2,7.5479974e-08,True
mobilenetv2,2,2.6335956e-05,True
mobilenetv2,2,0.0012832872,True
mobilenetv2,2,8.910291e-08,True
mobilenetv2,2,5.933077e-05,True
mobilenetv2,2,1.7075588e-06,True
mobilenetv2,2,1.2276341e-06,True
mobilenetv2,2,1.6010237e-07,True
mobilenetv2,2,0.00011774142,True
mobilenetv2,2,2.377883e-10,True
mobilenetv2,2,1.4912708e-07,True
mobilenetv2,2,2.9404237e-08,True
mobilenetv2,2,1.4471561e-07,True
mobilenetv2,2,1.955464e-11,True
mobilenetv2,2,0.37310204,True
mobilenetv2,2,0.00065483595,True
mobilenetv2,2,0.88192844,True
mobilenetv2,2,0.01917167,True
mobilenetv2,2,3.4847828e-05,True
mobilenetv2,2,0.00082607707,True
mobilenetv2,2,0.00060988154,True
mobilenetv2,2,0.0049186745,True
mobilenetv2,2,2.7462795e-08,True
mobilenetv2,2,3.1103275e-07,True
mobilenetv2,2,0.00010731853,True
mobilenetv2,2,0.027647007,True
mobilenetv2,2,6.982963e-08,True
mobilenetv2,2,0.001127951,True
mobilenetv2,2,7.4684365e-09,True
mobilenetv2,2,1.664853e-05,True
mobilenetv2,2,0.00032415823,True
mobilenetv2,2,2.646815e-05,True
mobilenetv2,2,6.075458e-07,True
mobilenetv2,2,3.0301846e-06,True
mobilenetv2,2,0.048513234,True
mobilenetv2,2,9.720896e-06,True
mobilenetv2,2,9.780624e-06,True
mobilenetv2,2,0.0020870115,True
mobilenetv2,2,0.0006221532,True
mobilenetv2,2,2.1736443e-05,True
mobilenetv2,2,1.7876622e-05,True
mobilenetv2,2,3.367534e-07,True
mobilenetv2,2,7.748426e-08,True
mobilenetv2,2,1.0378166e-05,True
mobilenetv2,2,3.5035637e-07,True
mobilenetv2,2,0.001608897,True
mobilenetv2,2,1.3194969e-07,True
mobilenetv2,2,4.1582382e-10,True
mobilenetv2,2,0.025197718,True
mobilenetv2,2,3.497166e-08,True
mobilenetv2,2,1.5025636e-09,True
mobilenetv2,2,6.717299e-14,True
mobilenetv2,2,6.1442775e-09,True
mobilenetv2,2,1.2258014e-10,True
mobilenetv2,2,8.3097475e-05,True
mobilenetv2,2,1.6854109e-07,True
mobilenetv2,2,0.00015780306,True
mobilenetv2,2,1.2809066e-05,True
mobilenetv2,2,9.255419e-08,True
mobilenetv2,2,0.00026242013,True
mobilenetv2,2,3.1403382e-05,True
mobilenetv2,2,5.237121e-08,True
mobilenetv2,2,1.4794993e-08,True
mobilenetv2,2,3.6540523e-06,True
mobilenetv2,2,0.41491994,True
mobilenetv2,2,0.00014298524,True
mobilenetv2,2,0.0010033456,True
mobilenetv2,2,4.680417e-05,True
mobilenetv2,2,2.7273645e-05,True
mobilenetv2,2,0.0008350227,True
mobilenetv2,2,2.4258782e-06,True
mobilenetv2,2,1.1380164e-06,True
mobilenetv2,2,0.0002452322,True
mobilenetv2,2,0.00011801452,True
mobilenetv2,2,0.00019348774,True
mobilenetv2,2,0.0015171822,True
mobilenetv2,2,1.1373489e-09,True
mobilenetv2,2,0.0025220648,True
mobilenetv2,2,0.013678911,True
mobilenetv2,2,0.000293655,True
mobilenetv2,2,0.007656025,True
mobilenetv2,2,0.0001007052,True
mobilenetv2,2,0.006781322,True
mobilenetv2,2,6.13717e-05,True
mobilenetv2,2,0.0011108933,True
mobilenetv2,2,8.126477e-05,True
mobilenetv2,2,0.00041142,True
mobilenetv2,2,0.00032157655,True
mobilenetv2,2,0.00010512828,True
mobilenetv2,2,5.868222e-11,True
mobilenetv2,2,0.53578585,True
mobilenetv2,2,0.00014201515,True
mobilenetv2,2,0.00065007573,True
mobilenetv2,2,1.1943293e-09,True
mobilenetv2,2,0.18172279,True
mobilenetv2,2,7.262882e-07,True
mobilenetv2,2,7.908994e-05,True
mobilenetv2,2,1.1148244e-06,True
mobilenetv2,2,0.011091342,True
mobilenetv2,2,7.548735e-05,True
mobilenetv2,2,0.001007552,True
mobilenetv2,2,5.477717e-11,True
mobilenetv2,2,1.2855281e-06,True
mobilenetv2,2,0.00017280727,True
mobilenetv2,2,0.00012760324,True
mobilenetv2,2,0.021512896,True
mobilenetv2,2,1.5130001e-06,True
mobilenetv2,2,4.4024608e-07,True
mobilenetv2,2,1.0078478e-09,True
mobilenetv2,2,1.0410467e-07,True
mobilenetv2,2,2.1842967e-08,True
mobilenetv2,2,4.418928e-07,True
mobilenetv2,2,0.00040972215,True
mobilenetv2,2,8.6494595e-08,True
mobilenetv2,2,4.931018e-06,True
mobilenetv2,2,0.0012601358,True
mobilenetv2,2,9.166333e-05,True
mobilenetv2,2,1.3865006e-06,True
mobilenetv2,2,1.2375971e-10,True
mobilenetv2,2,2.5156555e-06,True
mobilenetv2,2,0.0009822712,True
mobilenetv2,2,5.0417636e-08,True
mobilenetv2,2,0.0026666308,True
mobilenetv2,2,1.611385e-09,True
mobilenetv2,2,0.0018897359,True
mobilenetv2,2,3.1356143e-11,True
mobilenetv2,2,2.726166e-07,True
mobilenetv2,2,0.011704963,True
mobilenetv2,2,9.70527e-06,True
mobilenetv2,2,3.737437e-08,True
mobilenetv2,2,0.0012002152,True
mobilenetv2,2,0.08128542,True
mobilenetv2,2,7.21803e-10,True
mobilenetv2,2,2.3931575e-06,True
mobilenetv2,2,2.3542275e-06,True
mobilenetv2,2,1.0580891e-05,True
mobilenetv2,2,0.0016828782,True
mobilenetv2,2,9.9382646e-08,True
mobilenetv2,2,7.321104e-05,True
mobilenetv2,2,4.4156515e-08,True
mobilenetv2,2,3.929902e-05,True
mobilenetv2,2,1.5296689e-06,True
mobilenetv2,2,2.642235e-11,True
mobilenetv2,2,0.062022097,True
mobilenetv2,2,2.147156e-11,True
mobilenetv2,2,3.430613e-09,True
mobilenetv2,2,9.215565e-05,True
mobilenetv2,2,6.2078696e-05,True
mobilenetv2,2,0.0019807264,True
mobilenetv2,2,2.4790634e-05,True
mobilenetv2,2,0.0016540065,True
mobilenetv2,2,0.040895082,True
mobilenetv2,2,7.3952435e-08,True
mobilenetv2,2,6.0460283e-05,True
mobilenetv2,2,4.0857805e-05,True
mobilenetv2,2,0.00905781,True
mobilenetv2,2,9.433528e-06,True
mobilenetv2,2,2.7601305e-07,True
mobilenetv2,2,9.4530995e-05,True
mobilenetv2,2,0.009302677,True
mobilenetv2,2,1.557999e-08,True
mobilenetv2,2,0.0001248555,True
mobilenetv2,2,4.21015e-05,True
mobilenetv2,2,4.3764778e-10,True
mobilenetv2,2,1.2849264e-05,True
mobilenetv2,2,0.0011784584,True
mobilenetv2,2,0.011461114,True
mobilenetv2,2,0.0013695213,True
mobilenetv2,2,1.0438833e-05,True
mobilenetv2,2,7.703657e-11,True
mobilenetv2,2,1.0333954,False
mobilenetv2,2,9.391704e-05,True
mobilenetv2,2,0.009593816,True
mobilenetv2,2,0.00037920556,True
mobilenetv2,2,0.00012514133,True
mobilenetv2,2,0.00033112554,True
mobilenetv2,2,2.3025695e-08,True
mobilenetv2,2,9.37284e-09,True
mobilenetv2,2,4.5239346e-07,True
mobilenetv2,2,2.6777533e-07,True
mobilenetv2,2,5.0604587e-10,True
mobilenetv2,2,2.400338e-11,True
mobilenetv2,2,0.03815773,True
mobilenetv2,2,1.952907e-07,True
mobilenetv2,2,2.685194e-08,True
mobilenetv2,2,6.2972795e-08,True
mobilenetv2,2,1.5788237e-05,True
mobilenetv2,2,5.5809213e-08,True
mobilenetv2,2,0.0009910926,True
mobilenetv2,2,2.8966998e-09,True
mobilenetv2,2,2.1808102e-09,True
mobilenetv2,2,2.6298775e-07,True
mobilenetv2,2,0.000119073884,True
mobilenetv2,2,0.0034698488,True
mobilenetv2,2,1.1677452e-06,True
mobilenetv2,2,0.0032015035,True
mobilenetv2,2,1.2144618e-07,True
mobilenetv2,2,9.877792e-10,True
mobilenetv2,2,0.017644191,True
mobilenetv2,2,0.062181637,True
mobilenetv2,2,1.5898101e-07,True
mobilenetv2,2,0.00022838757,True
mobilenetv2,2,5.167588e-07,True
mobilenetv2,2,1.6816118e-06,True
mobilenetv2,2,0.0033944692,True
mobilenetv2,2,3.2455913e-10,True
mobilenetv2,2,3.29143e-08,True
mobilenetv2,2,2.6870681e-09,True
mobilenetv2,2,2.2338522e-08,True
mobilenetv2,2,0.00041729538,True
mobilenetv2,2,3.2186333e-06,True
mobilenetv2,2,1.3564893e-07,True
mobilenetv2,2,2.052992e-05,True
mobilenetv2,2,1.3038583e-05,True
mobilenetv2,2,1.1982914e-06,True
mobilenetv2,2,7.5875655e-06,True
mobilenetv2,2,5.1845065e-05,True
mobilenetv2,2,2.0355063e-08,True
mobilenetv2,2,7.7905177e-10,True
mobilenetv2,2,0.0009917327,True
mobilenetv2,2,1.3827982e-06,True
mobilenetv2,2,1.8590374e-08,True
mobilenetv2,2,9.889214e-08,True
mobilenetv2,2,0.02260062,True
mobilenetv2,2,3.3642287e-08,True
mobilenetv2,2,3.4460478e-05,True
mobilenetv2,2,8.696954e-08,True
mobilenetv2,2,8.3575785e-11,True
mobilenetv2,2,0.0077499547,True
mobilenetv2,2,0.0041643726,True
mobilenetv2,2,1.3288391e-06,True
mobilenetv2,2,0.005146889,True
mobilenetv2,2,3.331514e-07,True
mobilenetv2,2,0.004990991,True
mobilenetv2,2,0.09115521,True
mobilenetv2,2,0.0004856113,True
mobilenetv2,2,0.0011958866,True
mobilenetv2,2,2.3779073e-10,True
mobilenetv2,2,1.1899835e-11,True
mobilenetv2,2,1.2003962e-07,True
mobilenetv2,2,0.990765,False
mobilenetv2,2,7.703051e-05,True
mobilenetv2,2,0.0003478978,True
mobilenetv2,2,1.3523186e-06,True
mobilenetv2,2,1.6633538e-05,True
mobilenetv2,2,1.4212065e-07,True
mobilenetv2,2,4.363756e-11,True
mobilenetv2,2,6.3415104e-09,True
mobilenetv2,2,0.010304213,True
mobilenetv2,2,5.805233e-09,True
mobilenetv2,2,3.898216e-06,True
mobilenetv2,2,0.00096782844,True
mobilenetv2,2,1.5016758e-05,True
mobilenetv2,2,2.2585409e-08,True
mobilenetv2,2,0.07069448,True
mobilenetv2,2,9.711994e-06,True
mobilenetv2,2,0.00021616877,True
mobilenetv2,2,1.2019052e-10,True
mobilenetv2,2,1.6832818e-10,True
mobilenetv2,2,6.6044277e-09,True
mobilenetv2,2,0.00017827562,True
mobilenetv2,2,2.896082e-07,True
mobilenetv2,2,8.172359e-05,True
mobilenetv2,2,0.003129038,True
mobilenetv2,2,0.1899336,True
mobilenetv2,2,3.0142957e-09,True
mobilenetv2,2,1.2429449e-05,True
mobilenetv2,2,8.488796e-09,True
mobilenetv2,2,3.2480276e-09,True
mobilenetv2,2,1.0364608e-06,True
mobilenetv2,2,0.8652618,True
mobilenetv2,2,3.0566675e-06,True
mobilenetv2,2,4.628295e-08,True
mobilenetv2,2,0.0009340152,True
mobilenetv2,2,2.0364878e-10,True
mobilenetv2,2,0.00067941035,True
mobilenetv2,2,6.3860874e-13,True
mobilenetv2,2,0.016626626,True
mobilenetv2,2,7.719703e-07,True
mobilenetv2,2,2.8570632e-08,True
mobilenetv2,2,1.8265749e-07,True
mobilenetv2,2,0.0014005124,True
mobilenetv2,2,0.001629624,True
mobilenetv2,2,0.00044228224,True
mobilenetv2,2,0.00010670131,True
mobilenetv2,2,0.009315984,True
mobilenetv2,2,1.7642747e-10,True
mobilenetv2,2,1.2903081e-10,True
mobilenetv2,2,0.0012988911,True
mobilenetv2,2,4.0627363e-08,True
mobilenetv2,2,1.8510178e-05,True
mobilenetv2,2,2.9131334e-08,True
mobilenetv2,2,5.9568542e-08,True
mobilenetv2,2,0.00029266236,True
mobilenetv2,2,8.818788e-05,True
mobilenetv2,2,3.8103967e-10,True
mobilenetv2,2,1.0290811e-06,True
mobilenetv2,2,8.18001e-15,True
mobilenetv2,2,4.2180385e-08,True
mobilenetv2,2,0.0004388592,True
mobilenetv2,2,0.00084457785,True
mobilenetv2,2,7.514373e-05,True
mobilenetv2,2,4.2391486e-05,True
mobilenetv2,2,0.0027319328,True
mobilenetv2,2,2.122737e-10,True
mobilenetv2,2,1.6014302e-10,True
mobilenetv2,2,1.3964827e-10,True
mobilenetv2,2,0.0021681404,True
mobilenetv2,2,7.067337e-06,True
mobilenetv2,2,1.5289847e-07,True
mobilenetv2,2,6.724352e-05,True
mobilenetv2,2,1.9628471e-06,True
mobilenetv2,2,3.521339e-06,True
mobilenetv2,2,0.0014358736,True
mobilenetv2,2,1.6120484e-05,True
mobilenetv2,2,0.000108427324,True
mobilenetv2,2,6.1866645e-05,True
mobilenetv2,2,6.868542e-06,True
mobilenetv2,2,1.2285706e-09,True
mobilenetv2,2,7.399244e-07,True
mobilenetv2,2,0.0006490136,True
mobilenetv2,2,3.7268832e-10,True
mobilenetv2,2,4.530531e-06,True
mobilenetv2,2,0.00038373593,True
mobilenetv2,2,3.533909e-08,True
mobilenetv2,2,0.00021106117,True
mobilenetv2,2,1.021722e-05,True
mobilenetv2,2,1.9410782e-09,True
mobilenetv2,2,1.8289604e-06,True
mobilenetv2,2,1.0774175e-05,True
mobilenetv2,2,2.0653763e-08,True
mobilenetv2,2,1.0305148e-07,True
mobilenetv2,2,6.0450725e-07,True
mobilenetv2,2,0.013376136,True
mobilenetv2,2,0.0062192054,True
mobilenetv2,2,0.002236189,True
mobilenetv2,2,0.0023209383,True
mobilenetv2,2,0.049202472,True
mobilenetv2,2,4.678512e-05,True
mobilenetv2,2,5.4746516e-07,True
mobilenetv2,2,0.00023221738,True
mobilenetv2,2,5.7527213e-05,True
mobilenetv2,2,0.0038633393,True
mobilenetv2,2,9.422252e-10,True
mobilenetv2,2,0.092300415,True
mobilenetv2,2,9.762379e-08,True
mobilenetv2,2,1.8356964e-08,True
mobilenetv2,2,7.41774e-07,True
mobilenetv2,2,0.16658348,True
mobilenetv2,2,2.3913127e-09,True
mobilenetv2,2,2.3843523e-07,True
mobilenetv2,2,0.054765224,True
mobilenetv2,2,0.0014286623,True
mobilenetv2,2,0.00017696973,True
mobilenetv2,2,0.017729547,True
mobilenetv2,2,0.09667133,True
mobilenetv2,2,2.0702535e-06,True
mobilenetv2,2,3.7442002e-10,True
mobilenetv2,2,6.3640844e-09,True
mobilenetv2,3,0.00011325861,True
mobilenetv2,3,0.0009474535,True
mobilenetv2,3,9.13386e-05,True
mobilenetv2,3,0.0007345501,True
mobilenetv2,3,0.010051315,True
mobilenetv2,3,0.0086617675,True
mobilenetv2,3,0.0014917365,True
mobilenetv2,3,0.003219448,True
mobilenetv2,3,0.00022776656,True
mobilenetv2,3,0.00024731405,True
mobilenetv2,3,4.9656237e-06,True
mobilenetv2,3,4.366352e-05,True
mobilenetv2,3,9.8388045e-05,True
mobilenetv2,3,0.00018568222,True
mobilenetv2,3,3.2193213e-05,True
mobilenetv2,3,8.0995895e-05,True
mobilenetv2,3,0.0031735627,True
mobilenetv2,3,0.0012432333,True
mobilenetv2,3,2.059424e-05,True
mobilenetv2,3,0.0056075095,True
mobilenetv2,3,0.03166069,True
mobilenetv2,3,1.632277e-05,True
mobilenetv2,3,0.007294291,True
mobilenetv2,3,0.00019874252,True
mobilenetv2,3,0.00019298724,True
mobilenetv2,3,0.22358064,True
mobilenetv2,3,0.00011258095,True
mobilenetv2,3,4.315537e-05,True
mobilenetv2,3,2.529964e-05,True
mobilenetv2,3,0.0008474657,True
mobilenetv2,3,0.00032812258,True
mobilenetv2,3,0.0008115263,True
mobilenetv2,3,0.00042683448,True
mobilenetv2,3,0.00431421,True
mobilenetv2,3,0.0052352827,True
mobilenetv2,3,0.000564544,True
mobilenetv2,3,0.0006034504,True
mobilenetv2,3,0.0058336197,True
mobilenetv2,3,0.0002601258,True
mobilenetv2,3,0.0718705,True
mobilenetv2,3,6.06704e-08,True
mobilenetv2,3,0.00036205514,True
mobilenetv2,3,0.000106467305,True
mobilenetv2,3,1.29235805e-05,True
mobilenetv2,3,0.00066764624,True
mobilenetv2,3,4.7042272e-07,True
mobilenetv2,3,0.0035786119,True
mobilenetv2,3,0.00058988534,True
mobilenetv2,3,0.0020031934,True
mobilenetv2,3,3.3648746e-05,True
mobilenetv2,3,0.00035607294,True
mobilenetv2,3,1.7341255e-05,True
mobilenetv2,3,1.981431e-05,True
mobilenetv2,3,2.1815178e-05,True
mobilenetv2,3,0.00035922675,True
mobilenetv2,3,0.00046602698,True
mobilenetv2,3,3.659158e-07,True
mobilenetv2,3,0.00011913564,True
mobilenetv2,3,0.010860447,True
mobilenetv2,3,0.0025191791,True
mobilenetv2,3,1.0806061e-05,True
mobilenetv2,3,0.008648481,True
mobilenetv2,3,1.2996652e-05,True
mobilenetv2,3,0.04076074,True
mobilenetv2,3,0.16057913,True
mobilenetv2,3,0.0100103775,True
mobilenetv2,3,1.8886452e-05,True
mobilenetv2,3,0.00015225094,True
mobilenetv2,3,0.00017076856,True
mobilenetv2,3,0.0009886957,True
mobilenetv2,3,4.7077105e-05,True
mobilenetv2,3,0.00053564605,True
mobilenetv2,3,0.00033739186,True
mobilenetv2,3,0.00021842093,True
mobilenetv2,3,0.0013588596,True
mobilenetv2,3,0.015181143,True
mobilenetv2,3,4.9081216e-05,True
mobilenetv2,3,0.0014099594,True
mobilenetv2,3,1.5759134e-07,True
mobilenetv2,3,0.012697833,True
mobilenetv2,3,0.0055065993,True
mobilenetv2,3,2.799124e-05,True
mobilenetv2,3,1.7012764e-05,True
mobilenetv2,3,0.022014206,True
mobilenetv2,3,6.29298e-06,True
mobilenetv2,3,0.0033063798,True
mobilenetv2,3,0.0005818294,True
mobilenetv2,3,0.0037188218,True
mobilenetv2,3,2.4249235e-05,True
mobilenetv2,3,2.7572356e-05,True
mobilenetv2,3,0.00032044546,True
mobilenetv2,3,0.00028506693,True
mobilenetv2,3,1.1473496e-06,True
mobilenetv2,3,0.0004735609,True
mobilenetv2,3,0.001461922,True
mobilenetv2,3,0.00043438736,True
mobilenetv2,3,0.0007237821,True
mobilenetv2,3,3.431288e-05,True
mobilenetv2,3,0.0005498363,True
mobilenetv2,3,0.004777881,True
mobilenetv2,3,3.8360555e-05,True
mobilenetv2,3,6.0327893e-05,True
mobilenetv2,3,0.00012007122,True
mobilenetv2,3,0.019383375,True
mobilenetv2,3,2.4344034e-05,True
mobilenetv2,3,0.0030555231,True
mobilenetv2,3,6.7264526e-05,True
mobilenetv2,3,0.058181662,True
mobilenetv2,3,1.9533898e-06,True
mobilenetv2,3,0.0031121166,True
mobilenetv2,3,0.0032274781,True
mobilenetv2,3,0.08865823,True
mobilenetv2,3,0.0060322583,True
mobilenetv2,3,8.749638e-07,True
mobilenetv2,3,3.082008e-05,True
mobilenetv2,3,0.00044796473,True
mobilenetv2,3,0.0004145185,True
mobilenetv2,3,0.002669862,True
mobilenetv2,3,0.0011008478,True
mobilenetv2,3,0.29909664,True
mobilenetv2,3,0.00065770675,True
mobilenetv2,3,2.3299008e-05,True
mobilenetv2,3,0.026450599,True
mobilenetv2,3,0.0014955768,True
mobilenetv2,3,3.761903e-05,True
mobilenetv2,3,3.0495592e-06,True
mobilenetv2,3,0.10104198,True
mobilenetv2,3,0.0031120528,True
mobilenetv2,3,0.0027035158,True
mobilenetv2,3,0.004631801,True
mobilenetv2,3,0.007326832,True
mobilenetv2,3,0.048855856,True
mobilenetv2,3,0.00012161953,True
mobilenetv2,3,0.19813366,True
mobilenetv2,3,0.0056716083,True
mobilenetv2,3,0.0021240371,True
mobilenetv2,3,0.00043493844,True
mobilenetv2,3,6.108918e-05,True
mobilenetv2,3,9.817859e-06,True
mobilenetv2,3,0.005117476,True
mobilenetv2,3,0.00037046938,True
mobilenetv2,3,0.00027859095,True
mobilenetv2,3,0.0006695265,True
mobilenetv2,3,5.7125988e-05,True
mobilenetv2,3,5.0201065e-06,True
mobilenetv2,3,0.000114175644,True
mobilenetv2,3,4.0708783e-05,True
mobilenetv2,3,8.751253e-06,True
mobilenetv2,3,3.4584205e-06,True
mobilenetv2,3,5.9957845e-05,True
mobilenetv2,3,2.516533e-06,True
mobilenetv2,3,0.00015487852,True
mobilenetv2,3,0.0005145367,True
mobilenetv2,3,0.02972416,True
mobilenetv2,3,0.0013948221,True
mobilenetv2,3,0.00029757462,True
mobilenetv2,3,0.27881366,True
mobilenetv2,3,0.00096073595,True
mobilenetv2,3,0.017111726,True
mobilenetv2,3,0.0030044655,True
mobilenetv2,3,0.0015177979,True
mobilenetv2,3,0.016770922,True
mobilenetv2,3,0.0010705192,True
mobilenetv2,3,0.0068303905,True
mobilenetv2,3,0.00022570624,True
mobilenetv2,3,6.467257e-05,True
mobilenetv2,3,0.3285357,True
mobilenetv2,3,0.0015849529,True
mobilenetv2,3,0.00087364507,True
mobilenetv2,3,0.00039879887,True
mobilenetv2,3,3.407398e-06,True
mobilenetv2,3,0.00022016319,True
mobilenetv2,3,0.000677052,True
mobilenetv2,3,0.0025556867,True
mobilenetv2,3,2.1244036e-06,True
mobilenetv2,3,0.00095442054,True
mobilenetv2,3,0.009755398,True
mobilenetv2,3,0.051668167,True
mobilenetv2,3,0.07671162,True
mobilenetv2,3,0.00023729281,True
mobilenetv2,3,0.016301837,True
mobilenetv2,3,0.0082654245,True
mobilenetv2,3,7.058059e-05,True
mobilenetv2,3,0.0022112783,True
mobilenetv2,3,0.0009800937,True
mobilenetv2,3,0.012004952,True
mobilenetv2,3,0.00020837646,True
mobilenetv2,3,9.207602e-05,True
mobilenetv2,3,0.0025009068,True
mobilenetv2,3,0.0030517476,True
mobilenetv2,3,2.119342e-05,True
mobilenetv2,3,0.00016884485,True
mobilenetv2,3,0.00023616114,True
mobilenetv2,3,0.00018016888,True
mobilenetv2,3,0.00096204947,True
mobilenetv2,3,0.022910291,True
mobilenetv2,3,0.018687189,True
mobilenetv2,3,5.5900928e-06,True
mobilenetv2,3,0.0003667784,True
mobilenetv2,3,0.007099823,True
mobilenetv2,3,5.098104e-06,True
mobilenetv2,3,8.350269e-06,True
mobilenetv2,3,7.750885e-05,True
mobilenetv2,3,7.603827e-05,True
mobilenetv2,3,0.00044831983,True
mobilenetv2,3,9.9239194e-05,True
mobilenetv2,3,0.005683803,True
mobilenetv2,3,0.0008999775,True
mobilenetv2,3,0.0126948375,True
mobilenetv2,3,0.0004358323,True
mobilenetv2,3,0.0007156468,True
mobilenetv2,3,0.00029893024,True
mobilenetv2,3,0.00064217934,True
mobilenetv2,3,0.044642307,True
mobilenetv2,3,0.00024283973,True
mobilenetv2,3,0.029141404,True
mobilenetv2,3,0.009362907,True
mobilenetv2,3,0.00015518365,True
mobilenetv2,3,6.109724e-05,True
mobilenetv2,3,6.283412e-05,True
mobilenetv2,3,0.02136413,True
mobilenetv2,3,0.0004168591,True
mobilenetv2,3,0.0021553237,True
mobilenetv2,3,0.28466567,True
mobilenetv2,3,0.0001282572,True
mobilenetv2,3,4.6671503e-05,True
mobilenetv2,3,5.7715297e-06,True
mobilenetv2,3,0.044979665,True
mobilenetv2,3,0.00031045015,True
mobilenetv2,3,0.00039825705,True
mobilenetv2,3,0.00051157625,True
mobilenetv2,3,6.3064894e-05,True
mobilenetv2,3,0.0050751683,True
mobilenetv2,3,1.5663286e-06,True
mobilenetv2,3,0.0017438218,True
mobilenetv2,3,0.0065493183,True
mobilenetv2,3,7.1319937e-06,True
mobilenetv2,3,0.0001655995,True
mobilenetv2,3,0.046559766,True
mobilenetv2,3,0.0001975458,True
mobilenetv2,3,0.014358217,True
mobilenetv2,3,0.0008767226,True
mobilenetv2,3,0.0003755802,True
mobilenetv2,3,1.2732585e-05,True
mobilenetv2,3,0.0006793215,True
mobilenetv2,3,0.0088413395,True
mobilenetv2,3,6.468156e-05,True
mobilenetv2,3,0.003381426,True
mobilenetv2,3,0.0025664626,True
mobilenetv2,3,0.17398664,True
mobilenetv2,3,6.121671e-05,True
mobilenetv2,3,0.00074831396,True
mobilenetv2,3,0.0018704056,True
mobilenetv2,3,6.718908e-05,True
mobilenetv2,3,0.03726179,True
mobilenetv2,3,0.0037621304,True
mobilenetv2,3,0.00010600696,True
mobilenetv2,3,0.13800445,True
mobilenetv2,3,0.00031600223,True
mobilenetv2,3,0.0009445809,True
mobilenetv2,3,0.006009668,True
mobilenetv2,3,0.00019734056,True
mobilenetv2,3,0.0075092074,True
mobilenetv2,3,0.000564091,True
mobilenetv2,3,0.0014640383,True
mobilenetv2,3,2.5591818e-05,True
mobilenetv2,3,4.1809555e-05,True
mobilenetv2,3,0.0011681762,True
mobilenetv2,3,0.0013988079,True
mobilenetv2,3,0.0038885619,True
mobilenetv2,3,0.00012805691,True
mobilenetv2,3,0.000498289,True
mobilenetv2,3,0.011562341,True
mobilenetv2,3,0.0034320026,True
mobilenetv2,3,0.0027100677,True
mobilenetv2,3,0.00070700503,True
mobilenetv2,3,0.037974842,True
mobilenetv2,3,0.0025883017,True
mobilenetv2,3,0.0003228559,True
mobilenetv2,3,0.004972044,True
